id,count,genre,text,answers,noskip
459190,1374,other,"Who are you most likely to reveal a dark, provocative secret to?","['My friends', 'My partner', 'A family member', 'No one... I keep my secrets to myself.']",0
464701,1373,ethics,Would you date someone who did not support the #MeToo movement?,"['Yes', 'No']",1
274,1371,other,What's the highest level of education you've completed?,"['Graduate School', 'College', 'High School', 'Junior High']",0
111,1367,lifestyle,Can you name any ballet other than the Nutcracker?,"['Yes', 'No']",0
33,1367,dating,Do you like kissing in public?,"['Yes', 'No']",0
18530,1364,sex,Do you want your partner to be kinkier than you?,"['Yes', 'No', 'Not possible']",1
60500,1363,dating,Has anyone ever accused you of being too clingy?,"['Yes', 'No']",0
55744,1363,dating,"If you were going to have a child, would you want the other parent to be of the same ethnicity as you?","['Yes.', 'No.', 'This would not be an important factor to me.']",0
35276,1357,sex,How much communication is ideal during sex?,"[""A lot! It's all about the talk."", 'Just enough to get things right.', 'None. Shut up so I can concentrate.']",0
18594,1355,other,"Do superficial people, who place a high emphasis on physical appearance, annoy you?","['Yes', 'No', 'Sometimes']",0
33602,1350,lifestyle,"Do you attempt to conserve water, energy or other resources during your everyday life?","['Yes, almost always', 'Sometimes', ""No, I don't care"", ""No, it's my right to waste as much as I want""]",0
9415,1349,other,Would you date someone with a facial piercing?,"['Yes', 'No']",0
2079917495,1338,dating,Have you been on a virtual date?,"['Yes', 'No']",1
84,1338,lifestyle,Do you regularly go out partying on weeknights?,"['Yes', 'No']",0
469,1336,lifestyle,Do you like word games like Scrabble or Boggle?,"['Yes', 'No']",0
22021,1336,lifestyle,Is your ideal match well-off financially or at the very least someone who has high income potential?,"[""Yes, it's very important."", ""Yes, it's somewhat important."", ""No, it's not very important."", ""No, it's not important at all.""]",0
30207,1335,dating,Is love overrated?,"['Yes, absolutely.', 'Yes, a bit.', ""No, it's fine."", ""No, it's underrated.""]",0
417,1335,lifestyle,Have you ever blacked out from drunkenness?,"['Yes', 'No']",0
464503,1333,ethics,Should the government defund Planned Parenthood?,"['Yes', 'No', ""I don't know""]",1
15752,1333,ethics,How important is voting to you?,"['Extremely important', 'Very important', 'Not so important', 'Not at all important']",0
321556,1332,sex,How often do you masturbate?,"['Once a day or more', 'A few times a week', 'A few times a month', 'A few times a year or less']",0
124,1327,lifestyle,Do you work out a lot?,"['Yes', 'No']",0
3588456552,1326,other,What do you think about gender neutral passports?,"['I’m in favor of them', 'I think they’re unnecessary']",1
23147,1325,dating,Imagine you're having the perfect conversation with your ideal partner.  What are you doing?,"['Telling stories', 'Debating', 'Agreeing', 'Making plans']",0
464537,1322,other,Should the US build a wall between the US & Mexico?,"['Yes, no matter what', 'Yes, but only if Mexico pays for it', ""Yes, but only if Mexico doesn't pay for it"", '100% No']",1
30903,1320,sex,"If you're in a relationship you expect will last for the rest of your life, is it important to you that it be the most satisfying sexual relationship you have ever had?","['Yes', 'No']",0
12750,1319,lifestyle,Do you ever spit on the ground in public?,"['Yes', 'No']",0
48953,1303,other,"If you were visiting a new city, where would you be most excited to go?","['Tourist attractions or entertainment venues.', 'Historically or culturally important places.', 'Places popular with the locals.', 'Home.']",0
81,1299,lifestyle,"How much do you go ""clubbing"" (out dancing in bars)?","['Lots', 'Sometimes', 'Rarely', 'Never']",0
43827,1299,lifestyle,Are you comfortable eating with chopsticks?,"['Yes', 'No']",0
15414,1298,lifestyle,"Have you used psychedelic drugs (LSD, mescaline, peyote, etc.) or would you like to?","['Yes, I have used psychedelic drugs', 'No, I have not used them and I would not try them', 'No, I have not used them but I would try them']",0
887,1297,lifestyle,"Do you enjoy crude humor, dirty jokes, and the like?","['Yes, and I often try to push the boundaries!', 'Usually, yes.', 'Not in most cases, no.', 'Absolutely not at all.']",0
78,1297,lifestyle,"Generally, do you enjoy being drunk?","['Yes', 'No', ""I don't know, because I've never been drunk.""]",0
358,1296,sex,Do you know the first name of every person you've ever made out with?,"['Yes', 'No']",0
464821,1292,sex,Would you consider dating someone who has no interest in sex and experiences no sexual attraction?,"['Yes', 'No']",1
401933614,1290,lifestyle,Do you meditate?,"['Yes', 'No']",1
464613,1290,other,Is mansplaining a thing?,"['Yes, and it’s awful', 'Yes, but it’s not a big deal', 'Nope, not a thing']",1
23293,1288,dating,"If you had to pick one of the following types for a significant other, which would it be?","['Wholesome', 'A little on the slutty side', 'Crazy and colorful', 'Dark and mysterious']",0
46856,1284,dating,Do you prefer the people in your life to be simple or complex?,"['Simple', 'Complex']",0
19799,1282,other,Do you believe dreams have hidden meanings to them?,"['Yes', 'No']",0
69186,1278,sex,Can you remember the names of everyone you've ever had sex with?,"['Yes.', 'No.', ""I've never had sex with anyone.""]",0
156914,1275,religion,Are you Jewish?,"['Yes', 'No']",0
7077,1273,sex,Which is better: sex without sleeping together or sleeping together without sex?,"['Sex', 'Sleeping']",0
9379,1270,ethics,Would you ever date or mess around with a good friend's ex?,"['Yes, why not?', 'No', ""Yes, but only with my friend's permission""]",0
49107,1267,dating,Which of the following would you rather discuss with someone you just met?,"['Musical preferences.', 'Political beliefs.', 'Philosophical beliefs.', 'Sports.']",0
21488,1262,lifestyle,Do you pick up after yourself? Be honest.,"['Always.', 'Yeah, when I have the time.', 'No, I live in filth.', 'No, someone else does it for me.']",0
464562,1260,other,Do you believe guns should be allowed in schools?,"['Yes, always', 'Sometimes, it depends', 'No, never']",1
392,1258,sex,"If someone you barely knew asked you how many people you'd had sex with, would you answer?","['Yes', 'No']",0
36790,1258,other,Let's say you are in line at a grocery store and have many items.  The person behind you just has only one or two.  Do you offer to let them go ahead of you?,"['Yes.  Always.', 'Yes, unless I am otherwise in a hurry.', 'No.  Never.']",0
18504,1256,other,Do you have a dark and morbid sense of humor?,"['Yes', 'No', 'Occasionally']",0
31055,1247,lifestyle,Would you date someone who kept a gun in the house?,"['Yes', 'No']",1
323,1244,sex,How confident are you in your sexual abilities?,"['Super confident', 'Confident', 'Not really confident']",0
1040,1244,sex,Receiving anal sex?,"['I like it / I think I might like it', ""I don't like it / I don't think I would like it""]",0
1736583681,1242,lifestyle,How often do you speak to your parents?,"['At least once a week', 'At least once a month', 'Only on special occasions', 'I don’t']",1
85327,1241,lifestyle,Do you listen to podcasts?,"['Yes, frequently.', 'Yes, once in a while.', 'No.']",1
2927704720,1239,dating,Would you say “I love you” to someone you’ve never met in person?,"['Yes, if it felt right', 'No, I need that physical connection first']",1
382,1235,other,Is long hair on a guy inappropriate?,"['Yes', 'No']",0
48347,1234,sex,Do you think you could ever enjoy being humiliated as part of a sexual experience?,"['Yes', 'No']",0
463,1230,sex,"In your ideal sexual encounter, do you take control, or do they?","['I take control', 'They take control']",0
67641,1228,lifestyle,How important to you is being with family during holidays?,"['Very important.', 'Somewhat important.', 'Not important.', 'I have no family.']",0
105,1225,other,Do you have a child or children?,"['Yes', 'No']",0
15756,1220,sex,Should sex education be taught in schools?,"['Yes', 'No', ""I don't know""]",0
60756,1216,sex,"If your partner wanted you to say a specific phrase during sex, would you?","[""Yes, I'd say anything they want me to."", ""No, I wouldn't."", 'Maybe, it would depend upon the phrase.']",0
1201,1216,other,"What is next in this series? 1, 4, 10, 19, 31, _","['36', '48', '46', ""Don't know / don't care""]",1
142,1206,other,Is it possible to love someone you don't even like?,"['Yes', 'No']",0
32855,1203,other,Underarms can be a hairy subject. How do you maintain your pits?,"['I let it grow, wild & free!', ""Occasionally I'll trim."", 'I shave consistently.', 'Whatever I feel like at the time.']",0
1234304968,1198,lifestyle,Is pizza on your top 5 favorite food list?,"['YES!', 'Nope']",1
531,1194,lifestyle,"Would you rather play Scrabble, go out dancing, or get drunk?","['Scrabble', 'Dancing', 'Booze']",0
63010,1193,other,Do you have names planned out for future children?,"['Yes.', 'No.', ""No, and I'm not planning on any future children.""]",0
67821,1193,dating,Would it bother you if your partner kept pictures of previous partner(s)?,"['Yes', 'No']",0
15637,1192,lifestyle,Would you ever get on a motorcycle?,"['Yes', 'No']",0
28,1191,sex,Would you dump someone simply because they weren't good at sex?,"['Yes', 'No']",0
153,1189,dating,Pick the best date on this list:,"['A really nice restaurant', 'A really divey bar', 'A day at the beach']",0
462326,1186,sex,Would you ever consider making a sex video with your partner?,"['Yes, and I have', ""Yes, and I'd like to try"", 'Nope, not for me']",1
140,1183,other,"If you had to guess, do you think humans will go extinct in the next 1000 years?","['Yes', 'No']",1
127,1183,lifestyle,Do you wear expensive designer clothes?,"['Yes', 'No']",0
464813,1183,other,Do you turn your phone off at the movies?,"['Of course, I’m not a monster', 'I put it on silent or airplane mode', 'No, but I put it away', 'No, I still use it']",0
1763399110,1180,other,How much have your values changed since you were 16?,"['A lot', 'A little', 'Not much', 'Not at all']",1
4022678652,1179,lifestyle,Would you rather cook your own food or order takeout?,"['Cook it myself', 'Order takeout']",1
21175,1178,lifestyle,"Are you an intellectual? In the context of this question, intellectual means someone who loves learning, often for its own sake.","['Yes', 'No', 'I find learning boring']",1
18843,1176,ethics,Are you a good liar?,"['Yes', 'No']",0
19681,1175,ethics,Are some sex acts with consenting adults inherently wrong or immoral?  Assume no unusual risk of injury.,"['Yes', 'No']",0
31374,1174,sex,Have you ever tried any sexual roleplaying?,"['All the time. It really turns me on!', 'Yes, on occasion. I have to be in the mood.', 'No, but it sounds interesting.', ""No, and it isn't going to happen. Ever.""]",0
68401,1162,dating,Could you fall in love with someone you have only talked to online?,"['Yes', 'No']",0
19365,1162,dating,"If you meet someone and they are everything you are looking for, except their body type, do you give them a chance?","['Yes', 'No']",0
18609,1161,lifestyle,Can you cook?,"[""Yes, I'm a culinary genius."", 'Yes, with a cook book.', 'No, but I try.', ""No, there's always fast food.""]",0
30607,1157,dating,Is it okay to answer your cell phone while out with a friend or on a date?,"[""Of course. Why wouldn't it be?"", 'Friend, yes. Date, no.', ""No, that's just rude.""]",0
80081,1157,lifestyle,Do you like going to amusement parks?,"['Yes', 'No']",0
60901,1156,other,"If you were really, really drunk, which of the following would you be more likely to do?","['Kiss someone.', 'Hit someone.', 'Complain to someone.', ""I'm not sure / I've never been really drunk.""]",0
35862,1155,lifestyle,"When you are sleeping, do you prefer:","['A cold room', 'A cool room', 'A warm room', 'A hot room']",0
83480,1152,sex,Which pubic hair style do you prefer for a partner?,"['Natural.', 'Neatly trimmed.', 'Completely shaven.', ""It doesn't matter.""]",1
462323,1151,dating,Would you introduce someone you've started seeing casually to your friends?,"['Yes', 'No, I like to keep my dating life private', 'Maybe, it depends on the person']",1
1219013097,1151,lifestyle,How do you feel about having joint bank accounts in a long term relationship?,"['I prefer joint accounts', 'I prefer independent accounts']",1
50990,1151,other,Would you want to be immortal if you could?,"['Yes', 'No']",0
12584,1149,lifestyle,Do you enjoy exercise?,"['Yes', 'No']",0
464576,1149,sex,How important is it for you to help give your partner an orgasm?,"['Very important', ""Somewhat important, but it's not everything"", 'Not very important']",1
34333,1147,dating,"Which do you prefer in a significant other, generally speaking?","['Dominance/Aggression', 'Submission/Shyness', 'A little of both, depending on the situation']",0
